Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
for all";4
722.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Nos,Boys,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
723.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Boys,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
724.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Nos,Girls,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
725.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Girls,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
726.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Nos,Total,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
727.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Total,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
746.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Boys,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
747.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Boys,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
748.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Girls,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
749.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Girls,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
750.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Total,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
751.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Total,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
752.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Boys,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
753.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Boys,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
754.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Girls,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
755.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Girls,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
756.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Total,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
757.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Total,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
770.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Boys,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
771.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Boys,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
772.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Girls,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
773.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Girls,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
774.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Total,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
775.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Total,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
776.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Boys,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
777.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Boys,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
778.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Girls,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
779.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Girls,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
780.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Total,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
781.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Total,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
800.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Boys,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
801.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Boys,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
802.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Girls,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
803.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Girls,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
804.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Total,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
805.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Total,Government Pre-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
806.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Boys,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
807.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Boys,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
808.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Girls,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
809.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Girls,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
810.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Total,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
811.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Total,Government Post-Matric;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
863.0;13;Women Child Development;13.6;No.of Beneficiaries under different schemes Year-2015-16 in Nos.;No.of benefitted for payment of Girl children attendence;"Achieve gender equality and empower all women and
girls";5
555.0;10;Education;10.3;No.of Lower Primary Schools and Students Year 2015-16 on 30-09-2015;Girls,Total Enrolment 1-5th standard,Lower Primary School;"Achieve gender equality and empower all women and
girls";5
559.0;10;Education;10.4;No.of Higher Primary Schools and Students on 30-09-2015;Girls,Upper Primary Schools Total Enrolment;"Achieve gender equality and empower all women and
girls";5
563.0;10;Education;10.5;o Sf igh Schools and Students on 30-09-2015;Girls,Total Enrolment 9-10th standard,High Schools;"Achieve gender equality and empower all women and
girls";5
576.0;10;Education;10.8;No. of Children in the age group 6 to 14 years and out of school Year 2015-16.;Girls,No.of Children age group between 6 to 14;"Achieve gender equality and empower all women and
girls";5
579.0;10;Education;10.8;No. of Children in the age group 6 to 14 years and out of school Year 2015-16.;Girls,j A7z 14 No.of Children out of school age group between 7 to 14;"Achieve gender equality and empower all women and
girls";5
583.0;10;Education;10.9;Infrastructure Facilities in Primary schools on 30-09-2015 In Nos.;Girls Toilet,Infrastructure Facilities in Primary Schools;"Achieve gender equality and empower all women and
girls";5
593.0;10;Education;10.10;Infrastructure Facilities in High schools on 30-09-2015 In Nos.;Girls Toilet,Infrastructure Facilities in High Schools;"Achieve gender equality and empower all women and
girls";5
603.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Women,No. of Lecturers;"Achieve gender equality and empower all women and
girls";5
605.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Girls,Government,No.Of Students in Pu colleges 1 2nd Year;"Achieve gender equality and empower all women and
girls";5
607.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Girls,Aided,Private,No.Of Students in Pu colleges 1 2nd Year;"Achieve gender equality and empower all women and
girls";5
609.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Girls,Unaided,Private,No.Of Students in Pu colleges 1 2nd Year;"Achieve gender equality and empower all women and
girls";5
611.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Girls,Total Govt Private,No.Of Students in Pu colleges 1 2nd Year;"Achieve gender equality and empower all women and
girls";5
614.0;10;Education;10.12;No.of General Degree Colleges and Students 2015-16 In Nos;Girls,Ist year to final year,General Degree Colleges-Government;"Achieve gender equality and empower all women and
girls";5
618.0;10;Education;10.12;No.of General Degree Colleges and Students 2015-16 In Nos;Girls,Ist year to final year aide,General Degree Colleges Private;"Achieve gender equality and empower all women and
girls";5
622.0;10;Education;10.13;No. of Medical Colleges and Students Medical Colleges Year 2015-16 in Nos.;Girls,Students,Indian System of Medicine Colleges Government Ist year to final year;"Achieve gender equality and empower all women and
girls";5
626.0;10;Education;10.13;No. of Medical Colleges and Students Medical Colleges Year 2015-16 in Nos.;Girls,Students,Indian System of Medicine Colleges Private Ist year to final year aided unaided;"Achieve gender equality and empower all women and
girls";5
724.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Nos,Girls,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
725.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Girls,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
730.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Nos,Girls,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
731.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Students,Girls,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
736.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Nos,Girls,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
737.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Students,Girls,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
742.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Nos,Girls,Aided Post-Matric;"Achieve gender equality and empower all women and
girls";5
743.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Students,Girls,Aided Post-Matric;"Achieve gender equality and empower all women and
girls";5
748.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Girls,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
749.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Girls,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
754.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Girls,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
755.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Girls,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
760.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Girls,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
761.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Girls,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
766.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Nos,Girls,Aided Post-Matric;"Achieve gender equality and empower all women and
girls";5
767.0;12;Social welfare;12.2;Scheduled Tribes Student Hostels on 31-03-2016 in Nos.;Students,Girls,Aided Post-Matric;"Achieve gender equality and empower all women and
girls";5
772.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Girls,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
773.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Girls,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
778.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Girls,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
779.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Girls,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
784.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Girls,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
785.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Girls,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
790.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Nos,Girls,Aided Post-Matric;"Achieve gender equality and empower all women and
girls";5
791.0;12;Social welfare;12.3;Backward Class Student Hostels on 31-03-2016;Students,Girls,Aided Post-Matric;"Achieve gender equality and empower all women and
girls";5
802.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Girls,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
803.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Girls,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
808.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Girls,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
809.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Girls,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
814.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Nos,Girls,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
815.0;12;Social welfare;12.5;Minorities Student Hostels on 31-03-2016;Students,Girls,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
819.0;12;Social welfare;12.6;Scholarship paid to 1-10th Standard Students 2015-16 In Numbers;Girls,Primary School 1-8th Standard,Scheduled Caste;"Achieve gender equality and empower all women and
girls";5
822.0;12;Social welfare;12.6;Scholarship paid to 1-10th Standard Students 2015-16 In Numbers;Girls,School 9-10th Standard,Scheduled Caste;"Achieve gender equality and empower all women and
girls";5
825.0;12;Social welfare;12.6;Scholarship paid to 1-10th Standard Students 2015-16 In Numbers;Girls,Primary School 1-8th Standard,Scheduled Tribes;"Achieve gender equality and empower all women and
girls";5
828.0;12;Social welfare;12.6;Scholarship paid to 1-10th Standard Students 2015-16 In Numbers;Girls,School 9-10th Standard,Scheduled Tribes;"Achieve gender equality and empower all women and
girls";5
831.0;12;Social welfare;12.6;Scholarship paid to 1-10th Standard Students 2015-16 In Numbers;Girls,Primary School 1-8th Standard,ckward Castes;"Achieve gender equality and empower all women and
girls";5
834.0;12;Social welfare;12.6;Scholarship paid to 1-10th Standard Students 2015-16 In Numbers;Girls,High School 9-10th Standard,ckward Castes;"Achieve gender equality and empower all women and
girls";5
837.0;12;Social welfare;12.6;Scholarship paid to 1-10th Standard Students 2015-16 In Numbers;Girls,1-10th Standard,Minorities;"Achieve gender equality and empower all women and
girls";5
839.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Stree Shakti Self help groups;"Achieve gender equality and empower all women and
girls";5
840.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women Sc;"Achieve gender equality and empower all women and
girls";5
841.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women St;"Achieve gender equality and empower all women and
girls";5
842.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women Others;"Achieve gender equality and empower all women and
girls";5
843.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;Total No.of Members;"Achieve gender equality and empower all women and
girls";5
844.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Total Savings Accumulated Rs. in Crores;"Achieve gender equality and empower all women and
girls";5
845.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Loan taken from Banks No.of Shg,Self Groups Rs.in Crores;"Achieve gender equality and empower all women and
girls";5
846.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Total loan received from Bank Rs. in Crores,Self Groups Rs.in Crores;"Achieve gender equality and empower all women and
girls";5
847.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Revolving Funds received from Govt.,Self Groups Rs.in Crores;"Achieve gender equality and empower all women and
girls";5
848.0;13;Women Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2015-16 in Nos.;Current year,No.of members benefitted under Bhagyalakshmi Yojane,Bhagyalakshmi Scheme;"Achieve gender equality and empower all women and
girls";5
849.0;13;Women Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2015-16 in Nos.;Cumulative,No.of members benefitted under Bhagyalakshmi Yojane,Bhagyalakshmi Scheme;"Achieve gender equality and empower all women and
girls";5
850.0;13;Women Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2015-16 in Nos.;Current year,No.of Lic Bonds distrubuted;"Achieve gender equality and empower all women and
girls";5
851.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;Own Building,Anganawadi Centre Information;"Achieve gender equality and empower all women and
girls";5
852.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;School Building,Anganawadi Centre Information;"Achieve gender equality and empower all women and
girls";5
853.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;Others,Anganawadi Centre Information;"Achieve gender equality and empower all women and
girls";5
854.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;Total,Anganawadi Centre Information;"Achieve gender equality and empower all women and
girls";5
855.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;0-3 Years,No.of Beneficiaries under Supplementary Nutrition Programme;"Achieve gender equality and empower all women and
girls";5
856.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;0-6 Years,No.of Beneficiaries under Supplementary Nutrition Programme;"Achieve gender equality and empower all women and
girls";5
857.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;Pregnant Women,No.of Beneficiaries under Supplementary Nutrition Programme;"Achieve gender equality and empower all women and
girls";5
858.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;Lactating Women,No.of Beneficiaries under Supplementary Nutrition Programme;"Achieve gender equality and empower all women and
girls";5
859.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;Adolescent,No.of Beneficiaries under Supplementary Nutrition Programme;"Achieve gender equality and empower all women and
girls";5
860.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;Total,No.of Beneficiaries under Supplementary Nutrition Programme;"Achieve gender equality and empower all women and
girls";5
861.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;No. of Anganawadi Teachers;"Achieve gender equality and empower all women and
girls";5
862.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;No. of Anganawadi Workers Assistants;"Achieve gender equality and empower all women and
girls";5
864.0;13;Women Child Development;13.6;No.of Beneficiaries under different schemes Year-2015-16 in Nos.;No.of benefitted for protection of orphanage children;"Achieve gender equality and empower all women and
girls";5
865.0;13;Women Child Development;13.6;No.of Beneficiaries under different schemes Year-2015-16 in Nos.;No.of Creeches;"Achieve gender equality and empower all women and
girls";5
602.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Men,No. of Lecturers;"Achieve gender equality and empower all women and
girls";5
61.0;2;AREA AND POPULATION;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Females,Population;"Achieve gender equality and empower all women and
girls";5
70.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2001;"Achieve gender equality and empower all women and
girls";5
71.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2001;"Achieve gender equality and empower all women and
girls";5
72.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2001;"Achieve gender equality and empower all women and
girls";5
73.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2011;"Achieve gender equality and empower all women and
girls";5
74.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2011;"Achieve gender equality and empower all women and
girls";5
75.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2011;"Achieve gender equality and empower all women and
girls";5
121.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,0-14;"Achieve gender equality and empower all women and
girls";5
124.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,15-59;"Achieve gender equality and empower all women and
girls";5
127.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,60;"Achieve gender equality and empower all women and
girls";5
535.0;10;Education;10.1;Literates per 2011 Census;Female,Rural,Literates;"Achieve gender equality and empower all women and
girls";5
538.0;10;Education;10.1;Literates per 2011 Census;Female,Urban,Literates;"Achieve gender equality and empower all women and
girls";5
541.0;10;Education;10.1;Literates per 2011 Census;Female,Total,Literates;"Achieve gender equality and empower all women and
girls";5
120.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,0-14;"Achieve gender equality and empower all women and
girls";5
123.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,15-59;"Achieve gender equality and empower all women and
girls";5
126.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,60;"Achieve gender equality and empower all women and
girls";5
67.0;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Total,% Decadal Change 2001-2011;"Achieve gender equality and empower all women and
girls";5
68.0;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Rural,% Decadal Change 2001-2011;"Achieve gender equality and empower all women and
girls";5
69.0;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Urban,% Decadal Change 2001-2011;"Achieve gender equality and empower all women and
girls";5
534.0;10;Education;10.1;Literates per 2011 Census;Male,Rural,Literates;"Achieve gender equality and empower all women and
girls";5
536.0;10;Education;10.1;Literates per 2011 Census;Total,Rural,Literates;"Achieve gender equality and empower all women and
girls";5
537.0;10;Education;10.1;Literates per 2011 Census;Male,Urban,Literates;"Achieve gender equality and empower all women and
girls";5
539.0;10;Education;10.1;Literates per 2011 Census;Total,Urban,Literates;"Achieve gender equality and empower all women and
girls";5
540.0;10;Education;10.1;Literates per 2011 Census;Male,Total,Literates;"Achieve gender equality and empower all women and
girls";5
542.0;10;Education;10.1;Literates per 2011 Census;Total,Literates;"Achieve gender equality and empower all women and
girls";5
543.0;10;Education;10.2;Literacy Rate % per 2011 Census;Male,Rural,Literacy rate;"Achieve gender equality and empower all women and
girls";5
722.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Nos,Boys,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
723.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Boys,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
727.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Total,Government Pre-Matric;"Achieve gender equality and empower all women and
girls";5
732.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Nos,Total,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
733.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Students,Total,Government Post-Matric;"Achieve gender equality and empower all women and
girls";5
738.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Nos,Total,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
739.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Students,Total,Aided Pre-Matric;"Achieve gender equality and empower all women and
girls";5
744.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Nos,Total,Aided Post-Matric;"Achieve gender equality and empower all women and
girls";5
544.0;10;Education;10.2;Literacy Rate % per 2011 Census;Female,Rural,Literacy rate;"Achieve gender equality and empower all women and
girls";5
547.0;10;Education;10.2;Literacy Rate % per 2011 Census;Female,Urban,Literacy rate;"Achieve gender equality and empower all women and
girls";5
550.0;10;Education;10.2;Literacy Rate % per 2011 Census;Female,Total,Literacy rate;"Achieve gender equality and empower all women and
girls";5
567.0;10;Education;10.6;No. of Primar School Teachers Student Teacher Ratio on 30-09-2015;Female,No.of Primary School Teachers;"Achieve gender equality and empower all women and
girls";5
572.0;10;Education;10.7;No. of High School Teachers Student Teacher Ratio on 30-09-2015;Female,No.of High School Teacher;"Achieve gender equality and empower all women and
girls";5
634.0;10;Education;10.14;No.of Polytechnic Colleges and Students Year- 2015-16;Female,Istyear,Polytechnic- Government;"Achieve gender equality and empower all women and
girls";5
638.0;10;Education;10.14;No.of Polytechnic Colleges and Students Year- 2015-16;Female,Ist year,Polytechnic-Private Aided Unaided;"Achieve gender equality and empower all women and
girls";5
642.0;10;Education;10.15;No.of Engineering Colleges and Students Year- 2015-16;Female,Ist year,Engineering- Government;"Achieve gender equality and empower all women and
girls";5
