Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id;top_n_similarities
107.0;2;AREA AND POPULATION;2.8;Scheduled Tribe Population and Decadal change by residence 2011 Persons;Rural,Decadal change 2001-2011, Scheduled Tribe Population and Decadal change by residence 2011 Persons, AREA AND POPULATION;Take urgent action to combat climate change and its impacts;13;1
108.0;2;AREA AND POPULATION;2.8;Scheduled Tribe Population and Decadal change by residence 2011 Persons;Urban,Decadal change 2001-2011, Scheduled Tribe Population and Decadal change by residence 2011 Persons, AREA AND POPULATION;Take urgent action to combat climate change and its impacts;13;1
157.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Forest,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;2
156.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Geo- graphical Area,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
158.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Land put to Non- Agricultural uses,Land not available for cultivation,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
159.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Barren cultivable land,Land not available for cultivation,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
160.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Total,Land not available for cultivation,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
161.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Cultivable-waste,Other Uncultivated Land,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
162.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Permanent Pasture,Other Uncultivated Land,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
163.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Trees and Groves,Other Uncultivated Land,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
164.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Total,Other Uncultivated Land,Land Utilisation 2014-15, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
165.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Current,Fallow Land,Land Utilisation 2014-15 in Hectares, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
166.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Other,Fallow Land,Land Utilisation 2014-15 in Hectares, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
167.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Total,Fallow Land,Land Utilisation 2014-15 in Hectares, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
168.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Net,Area Sown,Land Utilisation 2014-15 in Hectares, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
169.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;More than once,Area Sown,Land Utilisation 2014-15 in Hectares, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
170.0;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Total,Area Sown,Land Utilisation 2014-15 in Hectares, Land Utilisation in Hectares, Agriculture, Horticulture and Sericulture;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
866.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Forest Area Area in Square Kilometres,Forest Department, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
867.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Saplings Planted In Lakhs,Forest Department, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
868.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Selfemployment Small enterprises training,Employment through Skill Training Placement, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
869.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Wage employment Mandays,Employment through Skill Training Placement, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
870.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Total,Numberof Groups under Nrlm 2015-16, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
871.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Women Groups,Numberof Groups under Nrlm 2015-16, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
992.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
993.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
994.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
995.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
996.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
997.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
998.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
999.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1000.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1001.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1002.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1003.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1004.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1005.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1006.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1007.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1008.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1009.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1010.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1011.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1012.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1013.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1014.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1015.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1016.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1017.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1018.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1019.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1020.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1021.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1022.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1023.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1024.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1025.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1026.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1027.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1028.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1029.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1030.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;g Aw Institutions,Area,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1031.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1032.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1033.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1034.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1035.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1036.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1037.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1038.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1039.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1040.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1041.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1042.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1043.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1044.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1045.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1046.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1047.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1048.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Small Agril. Land Holder 1-2 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1049.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Small Agril. Land Holder 1-2 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
1050.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 1-2 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14;1
