Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
559.0;10;Education;10.4;No.of Higher Primary Schools and Students on 30-09-2015;Girls,Upper Primary Schools Total Enrolment, No.of Higher Primary Schools and Students on 30-09-2015, Education;"Achieve gender equality and empower all women and
girls";5
563.0;10;Education;10.5;o Sf igh Schools and Students on 30-09-2015;Girls,Total Enrolment 9-10th standard,High Schools, o Sf igh Schools and Students on 30-09-2015, Education;"Achieve gender equality and empower all women and
girls";5
576.0;10;Education;10.8;No. of Children in the age group 6 to 14 years and out of school Year 2015-16.;Girls,No.of Children age group between 6 to 14, No. of Children in the age group 6 to 14 years and out of school Year 2015-16., Education;"Achieve gender equality and empower all women and
girls";5
579.0;10;Education;10.8;No. of Children in the age group 6 to 14 years and out of school Year 2015-16.;Girls,j A7z 14 No.of Children out of school age group between 7 to 14, No. of Children in the age group 6 to 14 years and out of school Year 2015-16., Education;"Achieve gender equality and empower all women and
girls";5
583.0;10;Education;10.9;Infrastructure Facilities in Primary schools on 30-09-2015 in Nos.;Girls Toilet,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools on 30-09-2015 in Nos., Education;"Achieve gender equality and empower all women and
girls";5
593.0;10;Education;10.10;Infrastructure Facilities in High schools on 30-09-2015 in Nos.;Girls Toilet,Infrastructure Facilities in High Schools, Infrastructure Facilities in High schools on 30-09-2015 in Nos., Education;"Achieve gender equality and empower all women and
girls";5
605.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Girls,Government,No.Of Students in Pu colleges 1 2nd Year, No.of P U Colleges Students and Lecturers Year 2015-16 In Nos, Education;"Achieve gender equality and empower all women and
girls";5
607.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Girls,Aided,Private,No.Of Students in Pu colleges 1 2nd Year, No.of P U Colleges Students and Lecturers Year 2015-16 In Nos, Education;"Achieve gender equality and empower all women and
girls";5
609.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Girls,Unaided,Private,No.Of Students in Pu colleges 1 2nd Year, No.of P U Colleges Students and Lecturers Year 2015-16 In Nos, Education;"Achieve gender equality and empower all women and
girls";5
23.0;1;General Information;1.4;Cinema Theatres Police Station Prisons and Prisoners on 31-03-2016 In Nos;Female,Prisoner,Prisons and Prisoners 31-03-2016, Cinema Theatres Police Station Prisons and Prisoners on 31-03-2016 In Nos, General Information;"Achieve gender equality and empower all women and
girls";5
61.0;2;AREA AND POPULATION;2.1;Population and percentage share to total Population 2011;Females,Population, Population and percentage share to total Population 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
70.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2001, Ratio No.of Females per 1000 Males 2001- 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
71.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2001, Ratio No.of Females per 1000 Males 2001- 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
72.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2001, Ratio No.of Females per 1000 Males 2001- 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
73.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2011, Ratio No.of Females per 1000 Males 2001- 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
74.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2011, Ratio No.of Females per 1000 Males 2001- 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
75.0;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2011, Ratio No.of Females per 1000 Males 2001- 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
877.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Women,M.g.n.r.e.g.s Mandays Generated in Days, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
878.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Total,M.g.n.r.e.g.s Mandays Generated in Days, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
879.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Job cards issued,Mahathma Gandhi National Rural Employment Guarentee Scheme, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
880.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Household demanded employment,Mahathma Gandhi National Rural Employment Guarentee Scheme, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
881.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;No.of Persons Households worked under Mgnregs,Mahathma Gandhi National Rural Employment Guarentee Scheme, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
882.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;100 No.of Famalies availing 100 days of employment,Mahathma Gandhi National Rural Employment Guarentee Scheme, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
120.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
121.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
123.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
124.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
126.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,60, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
127.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,60, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
67.0;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Total,% Decadal Change 2001-2011, Rural and Urban Population and Decadal change by residence 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
68.0;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Rural,% Decadal Change 2001-2011, Rural and Urban Population and Decadal change by residence 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
69.0;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Urban,% Decadal Change 2001-2011, Rural and Urban Population and Decadal change by residence 2011, AREA AND POPULATION;"Achieve gender equality and empower all women and
girls";5
534.0;10;Education;10.1;Literates per 2011 Census;Male,Rural,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
535.0;10;Education;10.1;Literates per 2011 Census;Female,Rural,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
536.0;10;Education;10.1;Literates per 2011 Census;Total,Rural,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
537.0;10;Education;10.1;Literates per 2011 Census;Male,Urban,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
538.0;10;Education;10.1;Literates per 2011 Census;Female,Urban,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
539.0;10;Education;10.1;Literates per 2011 Census;Total,Urban,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
540.0;10;Education;10.1;Literates per 2011 Census;Male,Total,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
541.0;10;Education;10.1;Literates per 2011 Census;Female,Total,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
542.0;10;Education;10.1;Literates per 2011 Census;Total,Literates, Literates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
543.0;10;Education;10.2;Literacy Rate % per 2011 Census;Male,Rural,Literacy rate, Literacy Rate % per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
722.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Nos,Boys,Government Pre-Matric, Scheduled Caste As on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
723.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Boys,Government Pre-Matric, Scheduled Caste As on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
724.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Nos,Girls,Government Pre-Matric, Scheduled Caste As on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
725.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Girls,Government Pre-Matric, Scheduled Caste As on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
727.0;12;Social welfare;2.1;Scheduled Caste As on 31-03-2016 in Nos.;Students,Total,Government Pre-Matric, Scheduled Caste As on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
732.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos.;Nos,Total,Government Post-Matric, Scheduled Caste Student Hostels on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
733.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos.;Students,Total,Government Post-Matric, Scheduled Caste Student Hostels on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
738.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos.;Nos,Total,Aided Pre-Matric, Scheduled Caste Student Hostels on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
739.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos.;Students,Total,Aided Pre-Matric, Scheduled Caste Student Hostels on 31-03-2016 in Nos., Social welfare;"Achieve gender equality and empower all women and
girls";5
744.0;12;Social welfare;12.1;Scheduled Caste Student Hostels on 31-03-2016 in Nos;Nos,Total,Aided Post-Matric, Scheduled Caste Student Hostels on 31-03-2016 in Nos, Social welfare;"Achieve gender equality and empower all women and
girls";5
25.0;1;General Information;1.5;No.of Fire Stations on 31-03-2016 In Nos;Working Fire Brigade Water Tankers, No.of Fire Stations on 31-03-2016 In Nos, General Information;Ensure availability and sustainable management of water and sanitation for all;6
524.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Water Bound Macadam Road,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Ensure availability and sustainable management of water and sanitation for all;6
588.0;10;Education;10.9;Infrastructure Facilities in Primary schools on 30-09-2015 In Nos.;Drinking Water,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools on 30-09-2015 In Nos., Education;Ensure availability and sustainable management of water and sanitation for all;6
598.0;10;Education;10.10;Infrastructure Facilities in High schools on 30-09-2015 In Nos.;Drinking Water,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools on 30-09-2015 In Nos., Education;Ensure availability and sustainable management of water and sanitation for all;6
883.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;No.of Habitations, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
884.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>0 - <25%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
885.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>25 - <50%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
886.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>50 - <75%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
887.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>75 - <100%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
888.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>100%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
523.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Pakka,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Ensure availability and sustainable management of water and sanitation for all;6
525.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Kacha,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Ensure availability and sustainable management of water and sanitation for all;6
526.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Ensure availability and sustainable management of water and sanitation for all;6
527.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total No.Of Habitation,No.of Habitations access to all weather raods 2015-16, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Ensure availability and sustainable management of water and sanitation for all;6
528.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;No.of Habitations access to all weather raods upto 31-03-2016,No.of Habitations access to all weather raods 2015-16, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Ensure availability and sustainable management of water and sanitation for all;6
701.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Total,Identified Leprosy Patients,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
704.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Total,No.of Patients Cured,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
699.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Male,Identified Leprosy Patients,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
700.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Female,Identified Leprosy Patients,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
702.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Male,No.of Patients Cured,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
703.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Female,No.of Patients Cured,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
844.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Total Savings Accumulated Rs. in Crores, Loan and Financial Received from the Bank and Government Year 2015-16 in Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
846.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Total loan received from Bank Rs. in Crores,Self Groups Rs.in Crores, Loan and Financial Received from the Bank and Government Year 2015-16 in Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
848.0;13;Women Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2015-16 in Nos.;Current year,No.of members benefitted under Bhagyalakshmi Yojane,Bhagyalakshmi Scheme, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2015-16 in Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
849.0;13;Women Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2015-16 in Nos.;Cumulative,No.of members benefitted under Bhagyalakshmi Yojane,Bhagyalakshmi Scheme, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2015-16 in Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
852.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;School Building,Anganawadi Centre Information, No.of Anganawadi Centres Year 2015-16 in Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
861.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;No. of Anganawadi Teachers, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
866.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Forest Area Area in Square Kilometres,Forest Department, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
867.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Saplings Planted In Lakhs,Forest Department, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
868.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Selfemployment Small enterprises training,Employment through Skill Training Placement, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
869.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Wage employment Mandays,Employment through Skill Training Placement, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
464.0;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;No.of Dcc Banks,Dcc Banks, D.c.c. Banks on 31-03-2016 Rs.in lakhs, Co-operation and Agricultural Marketing;Ensure availability and sustainable management of water and sanitation for all;6
465.0;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;No.of members Loan taken,Dcc Banks, D.c.c. Banks on 31-03-2016 Rs.in lakhs, Co-operation and Agricultural Marketing;Ensure availability and sustainable management of water and sanitation for all;6
466.0;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;Agri-culture Loan,Dcc Banks, D.c.c. Banks on 31-03-2016 Rs.in lakhs, Co-operation and Agricultural Marketing;Ensure availability and sustainable management of water and sanitation for all;6
467.0;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;Other Loan,Dcc Banks, D.c.c. Banks on 31-03-2016 Rs.in lakhs, Co-operation and Agricultural Marketing;Ensure availability and sustainable management of water and sanitation for all;6
839.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Stree Shakti Self help groups, Stree Shakti Self Help Groups and Members Year 2015-16 In Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
840.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women Sc, Stree Shakti Self Help Groups and Members Year 2015-16 In Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
841.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women St, Stree Shakti Self Help Groups and Members Year 2015-16 In Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
842.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women Others, Stree Shakti Self Help Groups and Members Year 2015-16 In Nos., Women Child Development;Ensure availability and sustainable management of water and sanitation for all;6
648.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Nos.,Taluka Hq Hospitals, Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos., Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
649.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Beds,Taluka Hq Hospitals, Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos., Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
650.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Nos.,District Hospitals, Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos., Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
651.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Beds,District Hospitals, Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos., Health & Family welfare Services;Ensure availability and sustainable management of water and sanitation for all;6
523.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Pakka,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
524.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Water Bound Macadam Road,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
525.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Kacha,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
526.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
527.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total No.Of Habitation,No.of Habitations access to all weather raods 2015-16, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
528.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;No.of Habitations access to all weather raods upto 31-03-2016,No.of Habitations access to all weather raods 2015-16, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
905.0;15;Housing;15.2;Distribution of Households by source of Lighting 2011 Census %;Solar Energy %, Distribution of Households by source of Lighting 2011 Census %, Housing;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
937.0;16;Energy;16.1;No.of Electrified Villages Hamlets Sets 2015-16 Nos;Beneficiries under Bhagyajyoti kutera jyoti upto 31-03-2015, No.of Electrified Villages Hamlets Sets 2015-16 Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
938.0;16;Energy;16.1;No.of Electrified Villages Hamlets Sets 2015-16 Nos;Villages,Electrified upto 31-03-2016 cumulative, No.of Electrified Villages Hamlets Sets 2015-16 Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
939.0;16;Energy;16.1;No.of Electrified Villages Hamlets Sets 2015-16 Nos;Hamlets,Electrified upto 31-03-2016 cumulative, No.of Electrified Villages Hamlets Sets 2015-16 Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
940.0;16;Energy;16.1;No.of Electrified Villages Hamlets Sets 2015-16 Nos;I.P.Sets,Electrified upto 31-03-2016 cumulative, No.of Electrified Villages Hamlets Sets 2015-16 Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
941.0;16;Energy;16.1;No.of Electrified Villages Hamlets Sets 2015-16 Nos;Villages,Non Electrified upto 31-03-2016 cumulative, No.of Electrified Villages Hamlets Sets 2015-16 Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
942.0;16;Energy;16.1;No.of Electrified Villages Hamlets Sets 2015-16 Nos;Hamlets,Non Electrified upto 31-03-2016 cumulative, No.of Electrified Villages Hamlets Sets 2015-16 Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
943.0;16;Energy;16.1;No.of Electrified Villages Hamlets Sets 2015-16 Nos;I.P.Sets,Non Electrified upto 31-03-2016 cumulative, No.of Electrified Villages Hamlets Sets 2015-16 Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
944.0;16;Energy;16.2;Sectorwise Electricity Consumers on 31-03-2016 In Nos;Domestic, Sectorwise Electricity Consumers on 31-03-2016 In Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
945.0;16;Energy;16.2;Sectorwise Electricity Consumers on 31-03-2016 In Nos;Industrial, Sectorwise Electricity Consumers on 31-03-2016 In Nos, Energy;"Ensure access to affordable, reliable, sustainable and modern energy
for all";7
