Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
1367;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;No. of Anganawadi Teachers, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1368;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;No. of Anganawadi Workers / Assistants, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
821;5;Fisheries;5.3;Artificial Insemination and Dairy Production 2019-20;Meat Production In Tonnes, Artificial Insemination and Dairy Production 2019-20, Fisheries;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1151;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Taluk Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1152;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Taluk Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1153;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,District Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1154;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,District Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1155;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Other Hospitals under Hfw, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1156;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Other Hospitals under Hfw, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1157;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Autonom Teaching Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1158;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Autonom Teaching Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1159;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Community Health Centres, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1160;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Community Health Centres, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1161;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Primary Health Centres, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1162;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Primary Health Centres, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1163;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Total Allopathy Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1164;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Total Allopathy Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1165;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Nos.,Ayush Hospitals, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1166;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Beds,Ayush Hospitals, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1167;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Dispensary,Ayush Hospitals, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1168;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Nos.,Govt. Hospitals Allopathy Hospitals Indian System of Medicine Hospitals, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1169;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Beds,Govt. Hospitals Allopathy Hospitals Indian System of Medicine Hospitals, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1170;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Nos.,Pvt. Hospitals Including Nursing Homes Clinics, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1171;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Beds,Pvt. Hospitals Including Nursing Homes Clinics, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1172;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Nos.,Total No.of Hospitals and Beds Govt Private, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1173;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Beds,Total No.of Hospitals and Beds Govt Private, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1174;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;% to state total,Total No.of Hospitals and Beds Govt Private, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1175;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Govt,No.of Doctors, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1176;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Priva.,No.of Doctors, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1177;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Total,No.of Doctors, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1178;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;% to state total,No.of Doctors, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1179;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Medical Shops, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1180;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Blood Banks, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1181;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;D.p.t,Immunisation, Immunisation given to Children during 2019-20 In Numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1182;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Polio,Immunisation, Immunisation given to Children during 2019-20 In Numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1183;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Bcg,Immunisation, Immunisation given to Children during 2019-20 In Numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1184;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;M.r,Immunisation, Immunisation given to Children during 2019-20 In Numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1185;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Td,Immunisation, Immunisation given to Children during 2019-20 In Numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1186;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Pentavalent includes Dpt Hepatities B,Immunisation, Immunisation given to Children during 2019-20 In Numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1187;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Rota,Immunisation, Immunisation given to Children during 2019-20 In Numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1189;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;Tubectomy,Sterlisation during 2019-20, Family Welfare Services In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1193;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Identified Aids patients,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1194;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Identified Aids patients,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1195;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Ts/tg,Identified Aids patients,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1196;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Identified Aids patients,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1197;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Aids Patients Death Occured,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1198;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Aids Patients Death Occured,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1199;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Ts/tg,Aids Patients Death Occured,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1200;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Aids Patients Death Occured,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1201;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Identified Leprosy patients,Lepros Patients identified and cured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1202;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Identified Leprosy patients,Lepros Patients identified and cured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1203;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Identified Leprosy patients,Lepros Patients identified and cured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1204;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Leprosy Patients Cured,Lepros Patients identified and cured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1205;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Leprosy Patients Cured,Lepros Patients identified and cured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1206;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Leprosy Patients Cured,Lepros Patients identified and cured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1207;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Identified T.b Patients,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1208;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Identified T.b Patients,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1209;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Identified T.b Patients,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1210;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Cured T.b Patients,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1211;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Cured T.b Patients,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1212;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Cured T.b Patients,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1213;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,T.b Patients Death Occured,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1214;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,T.b Patients Death Occured,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1215;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,T.b Patients Death Occured,T.b patients identified cured and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1216;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;F.r.u First Referral Units,as on 31-03-2020, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1217;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;No.of Vehicles,108 Ambulances,as on 31-03-2020, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1218;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;No.of Patients benefited,108 Ambulances,as on 31-03-2020, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1219;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;Nos,Number of working Hospitals, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1220;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;Delivaries occured in Hospitals during 2019-20,Number of working Hospitals, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1221;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;No. of Beneficiaries availed Janani Suraksha Yojana during 2019-20, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1222;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;No. of Beneficiaries received Madilu kit during 2019- 20, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1223;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;Maternal Death 2019-20, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1188;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;Vasectomy,Sterlisation during 2019-20, Family Welfare Services In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1190;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;I.u.d users,Users of Family Welfare Services during 2019-20, Family Welfare Services In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1191;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;C.C.users,Users of Family Welfare Services during 2019-20, Family Welfare Services In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1192;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;O.p users,Users of Family Welfare Services during 2019-20, Family Welfare Services In numbers, Health & Family Welfare Services;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1341;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. Of Stree Shakti Self Help Groups, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1342;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;% of Self help groups to state total, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1343;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of Sc Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1344;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of St Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1345;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of other Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1346;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;Total No. of member,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1347;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total of Accumulated savings Rs. In Crores, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1348;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;No. of SHGs availed Loan from Banks,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1349;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total Loan availed from Banks Rs. In Crores,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1350;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Revolving Funds received from Govt Rs. In Crores,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1351;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Current Year,No. Of beneficiaries under Bhagyalakshmi Scheme, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1352;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Cumulative,No. Of beneficiaries under Bhagyalakshmi Scheme, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1353;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;% of Bhagyalakshmi scheme beneficiaries to state total, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1354;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Current Year,No. Of Lic Bonds distributed, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1355;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Cumulative,No. Of Lic Bonds distributed, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1356;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Own Building,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1357;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;School Building,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1358;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Other,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1359;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Total,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1360;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;% of Anganawadis having Own Buildings,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1369;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Total No. of Children in Anganwadi,Malnourished Children, Malnourished Children and Destitute Children Protected, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1370;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Normal Children,Malnourished Children, Malnourished Children and Destitute Children Protected, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1371;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Moderately Malnourished,Malnourished Children, Malnourished Children and Destitute Children Protected, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1372;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Severely Malnourished,Malnourished Children, Malnourished Children and Destitute Children Protected, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1373;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Nos,Creches, Malnourished Children and Destitute Children Protected, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
1374;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Children,Creches, Malnourished Children and Destitute Children Protected, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
