Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id;top_n_similarities
463;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Other Pulses,Production of Pulses, Production of Important Crops in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
464;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Total Pulses,Production of Pulses, Production of Important Crops in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
467;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Ground nut, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
468;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Sun Flower, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
469;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Saf flower, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
470;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Castor, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
471;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Sesamum, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
472;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Linseed, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
473;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Soyabean, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
474;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Niger Seed, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
475;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Including other Total Oil Seeds, Production of Important Oil Seeds in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
476;4;Agriculture, Horticulture & Sericulture;4.8;Production of Commercial Crops in Tonnes 2018- 19;Cotton, Production of Commercial Crops in Tonnes 2018- 19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
477;4;Agriculture, Horticulture & Sericulture;4.8;Production of Commercial Crops in Tonnes 2018- 19;Harvesting,Sugar Cane, Production of Commercial Crops in Tonnes 2018- 19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
478;4;Agriculture, Horticulture & Sericulture;4.8;Production of Commercial Crops in Tonnes 2018- 19;Tobacco, Production of Commercial Crops in Tonnes 2018- 19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
479;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Coconut in Thousand Nuts, Production of Plantation Crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
480;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Arecanut Processed, Production of Plantation Crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
481;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Cardamom, Production of Plantation Crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
482;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Pepper, Production of Plantation Crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
483;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Cashewnut Processed, Production of Plantation Crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
484;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Cocoa, Production of Plantation Crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
485;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Banana, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
486;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Mango, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
487;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Lemon, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
488;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Pineapple, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
489;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Guava, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
490;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Grapes, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
491;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Sapota, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
492;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Pomegranate, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
493;4;Agriculture, Horticulture & Sericulture;4.10;Production of Important Horticulture crops Fruits In Tonnes 2018-19;Papaya, Production of Important Horticulture crops Fruits In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
494;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Potato, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
495;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Tomato, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
496;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Brinjal, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
497;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Beans, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
498;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Cluster Beans, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
499;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Onion, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
500;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Green chillies, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
501;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Total Leafy Vegetables, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
502;4;Agriculture, Horticulture & Sericulture;4.11;Production of Important Vegetable crops In Tonnes 2018-19;Total Gourd Variety Vegetables, Production of Important Vegetable crops In Tonnes 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
503;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Paddy,Yield of Cereals K.g Hect, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
504;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Jowar,Yield of Cereals K.g Hect, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
505;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Bajra,Yield of Cereals K.g Hect, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
506;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Maize,Yield of Cereals K.g Hect, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
507;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Ragi,Yield of Cereals K.g Hect, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
508;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Wheat,Yield of Cereals K.g Hect, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
509;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Total Smal Millets,Yield of Cereals K.g Hect, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
510;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Total Cereals Millets,Yield of Cereals K.g Hect, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
511;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Tur,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
512;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Horse Gram,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
513;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Black Gram,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
514;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Green Gram,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
515;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Avare,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
516;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Cowpea,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
517;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Bengal Gram,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
518;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Other Pulses,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
519;4;Agriculture, Horticulture & Sericulture;4.12;Yield of Important Crops 2018-19;Total Pulses,Yield of Pulses In Kgs Hectares, Yield of Important Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
521;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Ground nut, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
522;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Sun Flower, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
523;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Saf flower, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
524;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Castor, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
525;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Linseed, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
526;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Soyabean, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
527;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Sesamum, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
528;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Niger Seed, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
529;4;Agriculture, Horticulture & Sericulture;4.13;Yield of Important Oil seeds In Kgs Hectares 2018-19;Total Oil Seeds, Yield of Important Oil seeds In Kgs Hectares 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
530;4;Agriculture, Horticulture & Sericulture;4.14;Yield of Commercial Crops 2018-19;Cotton In Bales, Yield of Commercial Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
531;4;Agriculture, Horticulture & Sericulture;4.14;Yield of Commercial Crops 2018-19;Sugar Cane Tonnes per Hectares, Yield of Commercial Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
532;4;Agriculture, Horticulture & Sericulture;4.14;Yield of Commercial Crops 2018-19;Tobacco in kgs Hectares, Yield of Commercial Crops 2018-19, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
533;4;Agriculture, Horticulture & Sericulture;4.15;Yield of Plantation Crops In Hectare and Forest Area 2019-20;Arecanut Processed, Yield of Plantation Crops In Hectare and Forest Area 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
534;4;Agriculture, Horticulture & Sericulture;4.15;Yield of Plantation Crops In Hectare and Forest Area 2019-20;Cardamom, Yield of Plantation Crops In Hectare and Forest Area 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
535;4;Agriculture, Horticulture & Sericulture;4.15;Yield of Plantation Crops In Hectare and Forest Area 2019-20;Pepper, Yield of Plantation Crops In Hectare and Forest Area 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
536;4;Agriculture, Horticulture & Sericulture;4.15;Yield of Plantation Crops In Hectare and Forest Area 2019-20;Cashewnut Processed, Yield of Plantation Crops In Hectare and Forest Area 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
537;4;Agriculture, Horticulture & Sericulture;4.15;Yield of Plantation Crops In Hectare and Forest Area 2019-20;Cocoa In Tonnes, Yield of Plantation Crops In Hectare and Forest Area 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
538;4;Agriculture, Horticulture & Sericulture;4.15;Yield of Plantation Crops In Hectare and Forest Area 2019-20;Forest Area in Sq Km,Forest Department, Yield of Plantation Crops In Hectare and Forest Area 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
539;4;Agriculture, Horticulture & Sericulture;4.15;Yield of Plantation Crops In Hectare and Forest Area 2019-20;Saplings Planted In Lakhs,Forest Department, Yield of Plantation Crops In Hectare and Forest Area 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
540;4;Agriculture, Horticulture & Sericulture;4.15;Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20;Number,Government, Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
541;4;Agriculture, Horticulture & Sericulture;4.15;Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20;Capacity,Government, Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
542;4;Agriculture, Horticulture & Sericulture;4.15;Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20;Number,Private, Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
543;4;Agriculture, Horticulture & Sericulture;4.15;Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20;Capacity,Private, Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
544;4;Agriculture, Horticulture & Sericulture;4.15;Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20;Number,Total, Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
545;4;Agriculture, Horticulture & Sericulture;4.15;Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20;Capacity,Total, Cold Storage Facilities for Horticulture Crops Capacity in Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
546;4;Agriculture, Horticulture & Sericulture;4.16;Chemical Fertilizers distributed In Tonnes 2019-20;Nitrogen, Chemical Fertilizers distributed In Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
547;4;Agriculture, Horticulture & Sericulture;4.16;Chemical Fertilizers distributed In Tonnes 2019-20;Phosphorus, Chemical Fertilizers distributed In Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
548;4;Agriculture, Horticulture & Sericulture;4.16;Chemical Fertilizers distributed In Tonnes 2019-20;Potash, Chemical Fertilizers distributed In Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
549;4;Agriculture, Horticulture & Sericulture;4.16;Chemical Fertilizers distributed In Tonnes 2019-20;Total, Chemical Fertilizers distributed In Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
550;4;Agriculture, Horticulture & Sericulture;4.16;Chemical Fertilizers distributed In Tonnes 2019-20;% of chemical fertilizers distributed to state total, Chemical Fertilizers distributed In Tonnes 2019-20, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
551;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Paddy, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
552;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Wheat, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
553;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Jowar, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
554;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Ragi, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
555;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Maize, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
556;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Bajra, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
557;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Bengal Gram, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
558;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Saf flower, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
559;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Tur, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
560;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 In Quintals;Black Gram, Seeds Distributed 2019-20 In Quintals, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
561;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Green Gram, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
562;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Cowpea, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
563;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Ground Nut, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
564;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Sun flower, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
565;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Soyabean, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
566;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Total Quantity, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
567;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;% of seeds distributed to State Total, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
568;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Regulated Markets,Market, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
569;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Sub Markets,Market, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
570;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;Total,Market, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
