Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
for all";4
1075.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Female,Area,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
1076.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Institutions,Area,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
844.0;13;Women & Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2016-17 in Nos.;Total Savings Accumulated Rs. in Crores, Loan and Financial Received from the Bank and Government Year 2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
848.0;13;Women & Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos.;Current year,No.of members benefitted under Bhagyalakshmi Yojane,Bhagyalakshmi, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
849.0;13;Women & Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos.;Cumulative,No.of members benefitted under Bhagyalakshmi Yojane,Bhagyalakshmi, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
852.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;School Building,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
861.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;No. of Anganawadi Teachers, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
866.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos;Forest Area Area in Square Kilometres,Forest Department, Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
867.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos;Saplings Planted In Lakhs,Forest Department, Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
870.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos;Number of Groups under Nrlm 2016-17 Total Women Groups, Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
871.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos;Number of Groups under Nrlm 2016-17 Total Women Groups, Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
872.0;14;Rural Development & Panchayat Raj;14.2;Toilets Constructed by Rural Development and Panchayat Raj Department Year 2016-17 In Nos;Individual Household Toilets, Toilets Constructed by Rural Development and Panchayat Raj Department Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
873.0;14;Rural Development & Panchayat Raj;14.2;Toilets Constructed by Rural Development and Panchayat Raj Department Year 2016-17 In Nos;No.of Community Toilets, Toilets Constructed by Rural Development and Panchayat Raj Department Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
874.0;14;Rural Development & Panchayat Raj;14.2;Toilets Constructed by Rural Development and Panchayat Raj Department Year 2016-17 In Nos;No.of School Toilets, Toilets Constructed by Rural Development and Panchayat Raj Department Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
875.0;14;Rural Development & Panchayat Raj;14.2;Toilets Constructed by Rural Development and Panchayat Raj Department Year 2016-17 In Nos;No.of Anganawadi Toilets, Toilets Constructed by Rural Development and Panchayat Raj Department Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
876.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Men,M.g.n.r.e.g.s Mandays Generated in Lakhs Days, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
877.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Women,M.g.n.r.e.g.s Mandays Generated in Lakhs Days, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
878.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Total,M.g.n.r.e.g.s Mandays Generated in Lakhs Days, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
879.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Job cards issued,Mahathma Gandhi National Rural ployment Guarentee Scheme, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
881.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;No.of Persons Households woked under Mgnregs,Mahathma Gandhi National Rural ployment Guarentee Scheme, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
882.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;No.of Famalies availing 100 days ofemployment,Mahathma Gandhi National Rural ployment Guarentee Scheme, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
883.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;No.of Habitations, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
884.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>0 - <25%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
885.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>25 - <50%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
886.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>50 - <75%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
887.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>75 - <100%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
888.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>100%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
889.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Provided During the current year,Wells, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
891.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Provided During the current year,Piped Water Supply Schemes, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
893.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Provided During the current year,Mini Water Supply Schemes, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
850.0;13;Women & Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos.;Current year,No.of Lic Bonds distrubuted, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
851.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;Own Building,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
853.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;Others,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
854.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;Total,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
855.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;6 Month-3 Years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
856.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;3-6 Years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
857.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Pregnant Women,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
858.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Lactating Women,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
859.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Adolescent 11-18 years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
860.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Total,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
862.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;No. of Anganawadi Workers Assistants, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
863.0;13;Women & Child Development;13.6;No.of Beneficiaries under different schemes Year-2016-17 in Nos.;No.of benefitted for payment of Girl children attendence, No.of Beneficiaries under different schemes Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
865.0;13;Women & Child Development;13.6;No.of Beneficiaries under different schemes Year-2016-17 in Nos.;No.of Creeches, No.of Beneficiaries under different schemes Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
890.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Total,Wells, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
892.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Total,Piped Water Supply Schemes, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
894.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Total,Mini Water Supply Schemes, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
523.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Pakka,Panchayat Roads,Rural Roads Length on 31-03-2017 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
524.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Water Bound Macadam Road,Panchayat Roads,Rural Roads Length on 31-03-2017 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
525.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Kacha,Panchayat Roads,Rural Roads Length on 31-03-2017 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
526.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total,Panchayat Roads,Rural Roads Length on 31-03-2017 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
527.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total No.Of Habitation,No.of Habitations access to all weather raods 2016-17, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
528.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;No of Habitations access to all weather raods upto 31-03-2017,No.of Habitations access to all weather raods 2016-17, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
492.0;9;TRANSPORT AND COMMUNICATION;9.1;Motor Vehicles on 31-03-2017;Multiaxled Ariculated Vehicles,Goods vehicles, Motor Vehicles on 31-03-2017, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
493.0;9;TRANSPORT AND COMMUNICATION;9.1;Motor Vehicles on 31-03-2017;Trucks Lorries,Goods vehicles, Motor Vehicles on 31-03-2017, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
494.0;9;TRANSPORT AND COMMUNICATION;9.1;Motor Vehicles on 31-03-2017;Four Wheelers,Goods vehicles, Motor Vehicles on 31-03-2017, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
495.0;9;TRANSPORT AND COMMUNICATION;9.1;Motor Vehicles on 31-03-2017;wheelers,Goods vehicles, Motor Vehicles on 31-03-2017, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
496.0;9;TRANSPORT AND COMMUNICATION;9.1;Motor Vehicles on 31-03-2017;Total,Goods vehicles, Motor Vehicles on 31-03-2017, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
722.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels As on 31-3-2017 in Nos.;Nos,Boys,Government- Pre-Matric, Scheduled Caste Student Hostels As on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
723.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels As on 31-3-2017 in Nos.;Students,Boys,Government- Pre-Matric, Scheduled Caste Student Hostels As on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
724.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels As on 31-3-2017 in Nos.;Nos,Girls,Government- Pre-Matric, Scheduled Caste Student Hostels As on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
725.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels As on 31-3-2017 in Nos.;Students,Girls,Government- Pre-Matric, Scheduled Caste Student Hostels As on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
726.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels As on 31-3-2017 in Nos.;Nos,Total,Government- Pre-Matric, Scheduled Caste Student Hostels As on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
727.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels As on 31-3-2017 in Nos.;Students,Total,Government- Pre-Matric, Scheduled Caste Student Hostels As on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
728.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Nos,Boys,Government Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
729.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Students,Boys,Government Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
730.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Nos,Girls,Government Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
731.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Students,Girls,Government Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
732.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Nos,Total,Government Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
733.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Students,Total,Government Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
746.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos;Nos,Boys,Government Pre-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
747.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos;Students,Boys,Government Pre-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
748.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos;Nos,Girls,Government Pre-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
749.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos;Students,Girls,Government Pre-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
750.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos;Nos,Total,Government Pre-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
751.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos;Students,Total,Government Pre-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
752.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos.;Nos,Boys,Government Post-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
753.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos.;Students,Boys,Government Post-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
754.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos.;Nos,Girls,Government Post-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
755.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos.;Students,Girls,Government Post-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
756.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos.;Nos,Total,Government Post-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
757.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos.;Students,Total,Government Post-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
770.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017 in Nos.;Nos,Boys,Government Pre-Matric, Backward Class Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
771.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017 in Nos.;Students,Boys,Government Pre-Matric, Backward Class Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
772.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017 in Nos.;Nos,Girls,Government Pre-Matric, Backward Class Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
773.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017 in Nos.;Students,Girls,Government Pre-Matric, Backward Class Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
774.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017 in Nos.;Nos,Total,Government Pre-Matric, Backward Class Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
775.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017 in Nos.;Students,Total,Government Pre-Matric, Backward Class Student Hostels on 31-3-2017 in Nos., Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
776.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017;Nos,Boys,Government Post-Matric, Backward Class Student Hostels on 31-3-2017, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
777.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017;Students,Boys,Government Post-Matric, Backward Class Student Hostels on 31-3-2017, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
778.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017;Nos,Girls,Government Post-Matric, Backward Class Student Hostels on 31-3-2017, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
779.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017;Students,Girls,Government Post-Matric, Backward Class Student Hostels on 31-3-2017, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
780.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017;Nos,Total,Government Post-Matric, Backward Class Student Hostels on 31-3-2017, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
781.0;12;Social Welfare;12.3;Backward Class Student Hostels on 31-3-2017;Students,Total,Government Post-Matric, Backward Class Student Hostels on 31-3-2017, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
800.0;12;Social Welfare;12.5;Minorities Student Hostels on 31-3-2017;Nos,Boys,Government Pre-Matric, Minorities Student Hostels on 31-3-2017, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
801.0;12;Social Welfare;12.5;Minorities Student Hostels on 31-3-2017;Students,Boys,Government Pre-Matric, Minorities Student Hostels on 31-3-2017, Social Welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
