Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id;top_n_similarities
343.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Others,Set1, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
344.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Total,Set1, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
345.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Sc,Set2, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
346.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;St,Set2, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
347.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Others,Set2, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
348.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Total,Set2, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
349.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Scp, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
350.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Tsp, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
426.0;6;Industries;6.4;Small Scale units registered in District Industrial Centre As on 31-03-2017 on;No.,Food Intoxicants, Small Scale units registered in District Industrial Centre As on 31-03-2017 on, Industries;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
427.0;6;Industries;6.4;Small Scale units registered in District Industrial Centre As on 31-03-2017 on;Total workers,Food Intoxicants, Small Scale units registered in District Industrial Centre As on 31-03-2017 on, Industries;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
447.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017;No.of Branche,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
448.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017;Agriculture Loan,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
449.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017;Other Loan,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
450.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017;Total Loan,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
451.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017;Deposits,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b in Lakhs on 31-3-2017, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
855.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;6 Month-3 Years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
856.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;3-6 Years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
857.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Pregnant Women,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
858.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Lactating Women,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
859.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Adolescent 11-18 years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
860.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Total,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
861.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;No. of Anganawadi Teachers, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
862.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;No. of Anganawadi Workers Assistants, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
120.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Male,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
121.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Female,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
122.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Total,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
123.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Male,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
124.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Female,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
125.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Total,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
126.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Male,60, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
127.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Female,60, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
128.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Total,60, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
177.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Nos,Wells,2015-16 Net area irrigated Hectares, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
178.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Wells,2015-16 Net area irrigated Hectares, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
179.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Wells,2015-16 Net area irrigated Hectares, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
180.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Nos,Wells,area Irrigated under Different Sources 2015-16, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
181.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Wells,area Irrigated under Different Sources 2015-16, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
182.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Wells,area Irrigated under Different Sources 2015-16, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
575.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Boys,No.of Children Enrolment age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
576.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children Enrolment age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
577.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Total,No.of Children Enrolment age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
578.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Boys,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
579.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
580.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Total,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
889.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Provided During the current year,Wells, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3;1
890.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Total,Wells, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3;1
910.0;15;Housing;15.3;Distribution of Households by source of Drinking water -2011 census %;Well,Source of Drinking Water %, Distribution of Households by source of Drinking water -2011 census %, Housing;Ensure healthy lives and promote well-being for all at all ages;3;1
962.0;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-3-2017 In Nos;Old Age Pensioners, No.of Pensioners under Social Schemes As on 31-3-2017 In Nos, Miscellaneous;Ensure healthy lives and promote well-being for all at all ages;3;1
963.0;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-3-2017 In Nos;Indra Gandhi National Old Age Pensioners, No.of Pensioners under Social Schemes As on 31-3-2017 In Nos, Miscellaneous;Ensure healthy lives and promote well-being for all at all ages;3;1
534.0;10;Education;10.1;Literates rates per 2011 Census;Male,Rural,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
535.0;10;Education;10.1;Literates rates per 2011 Census;Female,Rural,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
536.0;10;Education;10.1;Literates rates per 2011 Census;Total,Rural,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
537.0;10;Education;10.1;Literates rates per 2011 Census;Male,Urban,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
538.0;10;Education;10.1;Literates rates per 2011 Census;Female,Urban,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
539.0;10;Education;10.1;Literates rates per 2011 Census;Total,Urban,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
540.0;10;Education;10.1;Literates rates per 2011 Census;Male,Total,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
541.0;10;Education;10.1;Literates rates per 2011 Census;Female,Total,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
542.0;10;Education;10.1;Literates rates per 2011 Census;Total,Literates, Literates rates per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
543.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Male,Rural,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
544.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Female,Rural,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
545.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Total,Rural,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
546.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Male,Urban,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
547.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Female,Urban,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
548.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Total,Urban,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
549.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Male,Total,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
550.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Female,Total,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
551.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Total,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
552.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Rank, % Literacy Rate % per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
553.0;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Number of Schools, No.of Lower Primary Schools and Students Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
554.0;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Boys,Total Enrolment 1-5th standard,Lower Primary, No.of Lower Primary Schools and Students Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
555.0;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Girls,Total Enrolment 1-5th standard,Lower Primary, No.of Lower Primary Schools and Students Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
556.0;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Total,Total Enrolment 1-5th standard,Lower Primary, No.of Lower Primary Schools and Students Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
557.0;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Number of Schools, No.of Higher Primary Schools and Students Year- 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
558.0;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Boys,Total Enrolment,Upper Primary Schools, No.of Higher Primary Schools and Students Year- 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
559.0;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Girls,Total Enrolment,Upper Primary Schools, No.of Higher Primary Schools and Students Year- 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
560.0;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Total,Total Enrolment,Upper Primary Schools, No.of Higher Primary Schools and Students Year- 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
561.0;10;Education;10.5;No.of High Schools and Students Year-2016-17;Number of Schools, No.of High Schools and Students Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
562.0;10;Education;10.5;No.of High Schools and Students Year-2016-17;Boys,High School Total Enrolment 9-10th standard, No.of High Schools and Students Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
563.0;10;Education;10.5;No.of High Schools and Students Year-2016-17;Girls,High School Total Enrolment 9-10th standard, No.of High Schools and Students Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
564.0;10;Education;10.5;No.of High Schools and Students Year-2016-17;Total,High School Total Enrolment 9-10th standard, No.of High Schools and Students Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
565.0;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Number of Total Enrolment, No. of Primary School Teachers Student Teacher Ratio Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
566.0;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Male,No.of Primary School Teachers, No. of Primary School Teachers Student Teacher Ratio Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
567.0;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Female,No.of Primary School Teachers, No. of Primary School Teachers Student Teacher Ratio Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
568.0;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Total,No.of Primary School Teachers, No. of Primary School Teachers Student Teacher Ratio Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
569.0;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Student Teacher Ratio, No. of Primary School Teachers Student Teacher Ratio Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
570.0;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Number of Total Enrolment, No. of High School Teachers Student Teacher Ratio Year-2016-17., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
571.0;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Male,No.of High School Teacher, No. of High School Teachers Student Teacher Ratio Year-2016-17., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
572.0;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Female,No.of High School Teacher, No. of High School Teachers Student Teacher Ratio Year-2016-17., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
573.0;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Total,No.of High School Teacher, No. of High School Teachers Student Teacher Ratio Year-2016-17., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
574.0;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Student Teacher Ratio, No. of High School Teachers Student Teacher Ratio Year-2016-17., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
575.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Boys,No.of Children Enrolment age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
576.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children Enrolment age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
577.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Total,No.of Children Enrolment age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
578.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Boys,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
579.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
580.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Total,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
581.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;No.of Govt Primary Schools,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
582.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Boys Toilet,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
583.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Girls Toilet,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
584.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Electricity,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
585.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Play Ground,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
586.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Ramp,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
587.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Compound,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
588.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Drinking Water,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
589.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Library,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
590.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Computer,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
591.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;No.of Govt High Schools,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
592.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Boys Toilet,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
593.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Girls Toilet,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
594.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Electricity,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
595.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Play Ground,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
