Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
864.0;13;Women & Child Development;13.6;No.of Beneficiaries under different schemes Year-2016-17 in Nos.;No.of benefitted for protection of orphanage children, No.of Beneficiaries under different schemes Year-2016-17 in Nos., Women & Child Development;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
682.0;11;Health & Family welfare Services;11.5;Family Planning Measures Year 2016-17 In Nos;Vasectomy,Sterlisation, Family Planning Measures Year 2016-17 In Nos, Health & Family welfare Services;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
416.0;6;Industries;6.3;Small Scale Industrial Units Setup Year 2016-17;Employment,Current year 2016-17, Small Scale Industrial Units Setup Year 2016-17, Industries;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
418.0;6;Industries;6.3;Small Scale Industrial Units Setup Year 2016-17;Employment,Cumulative upto 2016-17, Small Scale Industrial Units Setup Year 2016-17, Industries;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
868.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos;Selfemployment Small enterprises training,Employment through Skill Training Placement, Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
869.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos;Wage employment Mandays,Employment through Skill Training Placement, Forest Area E.s.t.p and N.r.l.m Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
880.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Household demanded employment,Mahathma Gandhi National Rural ployment Guarentee Scheme, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
568.0;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Total,No.of Primary School Teachers, No. of Primary School Teachers Student Teacher Ratio Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
569.0;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Student Teacher Ratio, No. of Primary School Teachers Student Teacher Ratio Year-2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
573.0;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Total,No.of High School Teacher, No. of High School Teachers Student Teacher Ratio Year-2016-17., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
574.0;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Student Teacher Ratio, No. of High School Teachers Student Teacher Ratio Year-2016-17., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
577.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Total,No.of Children Enrolment age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
578.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Boys,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
579.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
581.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;No.of Govt Primary Schools,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
584.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Electricity,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
586.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Ramp,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
500.0;9;TRANSPORT AND COMMUNICATION;9.1;Motor Vehicles on 31-03-2017 in Numbers;Educational Institutions Vehicles,Buses, Motor Vehicles on 31-03-2017 in Numbers, TRANSPORT AND COMMUNICATION;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
312.0;4;Agriculture, Horticulture and Sericulture;4.16;Distribution of chemical fertilizers In Tonnes Year 2016-17;Nitrozen, Distribution of chemical fertilizers In Tonnes Year 2016-17, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
313.0;4;Agriculture, Horticulture and Sericulture;4.16;Distribution of chemical fertilizers In Tonnes Year 2016-17;Phosphorus, Distribution of chemical fertilizers In Tonnes Year 2016-17, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
314.0;4;Agriculture, Horticulture and Sericulture;4.16;Distribution of chemical fertilizers In Tonnes Year 2016-17;Potash, Distribution of chemical fertilizers In Tonnes Year 2016-17, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
315.0;4;Agriculture, Horticulture and Sericulture;4.16;Distribution of chemical fertilizers In Tonnes Year 2016-17;Total, Distribution of chemical fertilizers In Tonnes Year 2016-17, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
316.0;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Paddy,2016-17 Sowing Seeds distributed during 2016-17, Sowing Seeds Distribution, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
317.0;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Wheat,2016-17 Sowing Seeds distributed during 2016-17, Sowing Seeds Distribution, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
318.0;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Jowar,2016-17 Sowing Seeds distributed during 2016-17, Sowing Seeds Distribution, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
319.0;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Ragi,2016-17 Sowing Seeds distributed during 2016-17, Sowing Seeds Distribution, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
320.0;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Maize,2016-17 Sowing Seeds distributed during 2016-17, Sowing Seeds Distribution, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
321.0;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Bajra,2016-17 Sowing Seeds distributed during 2016-17, Sowing Seeds Distribution, Agriculture, Horticulture and Sericulture;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
1062.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Male,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
1063.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Female,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
1064.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Institutions,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
1066.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Male,Area,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
34.0;1;General Information;1.7;below poverty line Priority Card Holders on 31-3-2017 In Nos;Urban,Akshaya with cylinder,below poverty line Card Holders, below poverty line Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
35.0;1;General Information;1.7;below poverty line Priority Card Holders on 31-3-2017 In Nos;Rural,Akshaya with cylinder,below poverty line Card Holders, below poverty line Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
36.0;1;General Information;1.7;below poverty line Priority Card Holders on 31-3-2017 In Nos;Total,Akshaya with cylinder,below poverty line Card Holders, below poverty line Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
37.0;1;General Information;1.7;below poverty line Priority Card Holders on 31-3-2017 In Nos;Urban,Akshaya without cylinder,below poverty line Card Holders, below poverty line Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
38.0;1;General Information;1.7;below poverty line Priority Card Holders on 31-3-2017 In Nos;Rural,Akshaya without cylinder,below poverty line Card Holders, below poverty line Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
39.0;1;General Information;1.7;below poverty line Priority Card Holders on 31-3-2017 In Nos;Total,Akshaya without cylinder,below poverty line Card Holders, below poverty line Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
40.0;1;General Information;1.8;No.of above poverty line Non-Priority Card Holders on 31-3-2017 In Nos;Urban,With Cylinder,Apl Card Holders, No.of above poverty line Non-Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
41.0;1;General Information;1.8;No.of above poverty line Non-Priority Card Holders on 31-3-2017 In Nos;Rural,With Cylinder,Apl Card Holders, No.of above poverty line Non-Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
42.0;1;General Information;1.8;No.of above poverty line Non-Priority Card Holders on 31-3-2017 In Nos;Total,With Cylinder,Apl Card Holders, No.of above poverty line Non-Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
43.0;1;General Information;1.8;No.of above poverty line Non-Priority Card Holders on 31-3-2017 In Nos;Urban,Without Cylinder,Apl Card Holders, No.of above poverty line Non-Priority Card Holders on 31-3-2017 In Nos, General Information;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4
602.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2016-17 In Nos;Men,No. of Lecturers, No.of P U Colleges Students and Lecturers Year 2016-17 In Nos, Education;"Achieve gender equality and empower all women and
girls";5
876.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Men,M.g.n.r.e.g.s Mandays Generated in Lakhs Days, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
555.0;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Girls,Total Enrolment 1-5th standard,Lower Primary, No.of Lower Primary Schools and Students Year 2016-17, Education;"Achieve gender equality and empower all women and
girls";5
559.0;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Girls,Total Enrolment,Upper Primary Schools, No.of Higher Primary Schools and Students Year- 2016-17, Education;"Achieve gender equality and empower all women and
girls";5
563.0;10;Education;10.5;No.of High Schools and Students Year-2016-17;Girls,High School Total Enrolment 9-10th standard, No.of High Schools and Students Year-2016-17, Education;"Achieve gender equality and empower all women and
girls";5
576.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children Enrolment age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Achieve gender equality and empower all women and
girls";5
579.0;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children out of school age group between 6 to 14, No .of Children in the age group 6 to 14 years and out of school Year 2016-17, Education;"Achieve gender equality and empower all women and
girls";5
583.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Girls Toilet,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;"Achieve gender equality and empower all women and
girls";5
593.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Girls Toilet,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;"Achieve gender equality and empower all women and
girls";5
605.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2016-17 In Nos;Girls,Government,No.Of Students in colleges 1 2nd Year, No.of P U Colleges Students and Lecturers Year 2016-17 In Nos, Education;"Achieve gender equality and empower all women and
girls";5
607.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2016-17 In Nos;Girls,Aided,Private,No.Of Students in colleges 1 2nd Year, No.of P U Colleges Students and Lecturers Year 2016-17 In Nos, Education;"Achieve gender equality and empower all women and
girls";5
609.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2016-17 In Nos;Girls,Unaided,Private,No.Of Students in colleges 1 2nd Year, No.of P U Colleges Students and Lecturers Year 2016-17 In Nos, Education;"Achieve gender equality and empower all women and
girls";5
23.0;1;General Information;1.4;Cinema Theatres Police Station Prisons and Prisoners on In Nos;Female,Prisoner,Prisons and Prisoners 31-3-2017, Cinema Theatres Police Station Prisons and Prisoners on In Nos, General Information;"Achieve gender equality and empower all women and
girls";5
61.0;2;Area and Population;2.1;Population and percentage share to total Population 2011;Females,Population, Population and percentage share to total Population 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
70.0;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2001, Ratio No.of Females per 1000 Males 2001- 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
71.0;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2001, Ratio No.of Females per 1000 Males 2001- 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
72.0;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2001, Ratio No.of Females per 1000 Males 2001- 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
73.0;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2011, Ratio No.of Females per 1000 Males 2001- 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
74.0;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2011, Ratio No.of Females per 1000 Males 2001- 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
75.0;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2011, Ratio No.of Females per 1000 Males 2001- 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
877.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Women,M.g.n.r.e.g.s Mandays Generated in Lakhs Days, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
878.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Total,M.g.n.r.e.g.s Mandays Generated in Lakhs Days, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
879.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Job cards issued,Mahathma Gandhi National Rural ployment Guarentee Scheme, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
880.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;Household demanded employment,Mahathma Gandhi National Rural ployment Guarentee Scheme, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
881.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;No.of Persons Households woked under Mgnregs,Mahathma Gandhi National Rural ployment Guarentee Scheme, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
882.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2016-17 In Nos;No.of Famalies availing 100 days ofemployment,Mahathma Gandhi National Rural ployment Guarentee Scheme, Physical Progress under Mgnregs During Year 2016-17 In Nos, Rural Development & Panchayat Raj;"Achieve gender equality and empower all women and
girls";5
120.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Male,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;"Achieve gender equality and empower all women and
girls";5
121.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Female,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;"Achieve gender equality and empower all women and
girls";5
123.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Male,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;"Achieve gender equality and empower all women and
girls";5
124.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Female,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;"Achieve gender equality and empower all women and
girls";5
126.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Male,60, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;"Achieve gender equality and empower all women and
girls";5
127.0;2;Area and Population;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups in years;Female,60, Districtwise Population By Age Groups And Sex 2011 Age groups in years, Area and Population;"Achieve gender equality and empower all women and
girls";5
67.0;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Total,% Decadal Change 2001-2011, Rural and Urban Population and Decadal change by residence 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
68.0;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Rural,% Decadal Change 2001-2011, Rural and Urban Population and Decadal change by residence 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
69.0;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Urban,% Decadal Change 2001-2011, Rural and Urban Population and Decadal change by residence 2011, Area and Population;"Achieve gender equality and empower all women and
girls";5
534.0;10;Education;10.1;Literates rates per 2011 Census;Male,Rural,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
535.0;10;Education;10.1;Literates rates per 2011 Census;Female,Rural,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
536.0;10;Education;10.1;Literates rates per 2011 Census;Total,Rural,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
537.0;10;Education;10.1;Literates rates per 2011 Census;Male,Urban,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
538.0;10;Education;10.1;Literates rates per 2011 Census;Female,Urban,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
539.0;10;Education;10.1;Literates rates per 2011 Census;Total,Urban,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
540.0;10;Education;10.1;Literates rates per 2011 Census;Male,Total,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
541.0;10;Education;10.1;Literates rates per 2011 Census;Female,Total,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
542.0;10;Education;10.1;Literates rates per 2011 Census;Total,Literates, Literates rates per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
543.0;10;Education;10.2;% Literacy Rate % per 2011 Census;Male,Rural,Literacy rate, % Literacy Rate % per 2011 Census, Education;"Achieve gender equality and empower all women and
girls";5
726.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels As on 31-3-2017 in Nos.;Nos,Total,Government- Pre-Matric, Scheduled Caste Student Hostels As on 31-3-2017 in Nos., Social Welfare;"Achieve gender equality and empower all women and
girls";5
727.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels As on 31-3-2017 in Nos.;Students,Total,Government- Pre-Matric, Scheduled Caste Student Hostels As on 31-3-2017 in Nos., Social Welfare;"Achieve gender equality and empower all women and
girls";5
732.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Nos,Total,Government Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Achieve gender equality and empower all women and
girls";5
733.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Students,Total,Government Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Achieve gender equality and empower all women and
girls";5
738.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Nos,Total,Aided Pre-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Achieve gender equality and empower all women and
girls";5
739.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos.;Students,Total,Aided Pre-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos., Social Welfare;"Achieve gender equality and empower all women and
girls";5
744.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos;Nos,Total,Aided Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos, Social Welfare;"Achieve gender equality and empower all women and
girls";5
745.0;12;Social Welfare;12.1;Scheduled Caste Student Hostels on 31-3-2017 in Nos;Students,Total,Aided Post-Matric, Scheduled Caste Student Hostels on 31-3-2017 in Nos, Social Welfare;"Achieve gender equality and empower all women and
girls";5
750.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos;Nos,Total,Government Pre-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos, Social Welfare;"Achieve gender equality and empower all women and
girls";5
751.0;12;Social Welfare;12.2;Scheduled Tribe Student Hostels on 31-3-2017 in Nos;Students,Total,Government Pre-Matric, Scheduled Tribe Student Hostels on 31-3-2017 in Nos, Social Welfare;"Achieve gender equality and empower all women and
girls";5
25.0;1;General Information;1.5;No.of Fire Stations on In Nos;Working Fire Brigade Water Tankers, No.of Fire Stations on In Nos, General Information;Ensure availability and sustainable management of water and sanitation for all;6
524.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Water Bound Macadam Road,Panchayat Roads,Rural Roads Length on 31-03-2017 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;Ensure availability and sustainable management of water and sanitation for all;6
588.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Drinking Water,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;Ensure availability and sustainable management of water and sanitation for all;6
598.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 In Nos.;Drinking Water,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 In Nos., Education;Ensure availability and sustainable management of water and sanitation for all;6
883.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;No.of Habitations, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
884.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>0 - <25%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
885.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>25 - <50%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
886.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>50 - <75%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
887.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>75 - <100%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
888.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2016-17 in Nos.;>100%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2016-17 in Nos., Rural Development & Panchayat Raj;Ensure availability and sustainable management of water and sanitation for all;6
523.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Pakka,Panchayat Roads,Rural Roads Length on 31-03-2017 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;Ensure availability and sustainable management of water and sanitation for all;6
525.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Kacha,Panchayat Roads,Rural Roads Length on 31-03-2017 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;Ensure availability and sustainable management of water and sanitation for all;6
526.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total,Panchayat Roads,Rural Roads Length on 31-03-2017 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;Ensure availability and sustainable management of water and sanitation for all;6
527.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total No.Of Habitation,No.of Habitations access to all weather raods 2016-17, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;Ensure availability and sustainable management of water and sanitation for all;6
528.0;9;TRANSPORT AND COMMUNICATION;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;No of Habitations access to all weather raods upto 31-03-2017,No.of Habitations access to all weather raods 2016-17, Rural Roads Length and Number of Habitations access to All Weather Roads, TRANSPORT AND COMMUNICATION;Ensure availability and sustainable management of water and sanitation for all;6
